video_id,source_url,qa_count,duration_seconds,duration_status
Efk3K4epEzg,https://www.youtube.com/watch?v=Efk3K4epEzg,4,,not individually probed; paper mean1630.7s
bSBzRgqAr_g,https://www.youtube.com/watch?v=bSBzRgqAr_g,4,,not individually probed; paper mean1630.7s
XXQ1aWTNoEY,https://www.youtube.com/watch?v=XXQ1aWTNoEY,5,,not individually probed; paper mean1630.7s
e0_njRdjxPc,https://www.youtube.com/watch?v=e0_njRdjxPc,4,,not individually probed; paper mean1630.7s
zwFgrbsYKUU,https://www.youtube.com/watch?v=zwFgrbsYKUU,3,,not individually probed; paper mean1630.7s
baEbOK7YPi0,https://www.youtube.com/watch?v=baEbOK7YPi0,3,,not individually probed; paper mean1630.7s
2iGE-EerTBs,https://www.youtube.com/watch?v=2iGE-EerTBs,3,,not individually probed; paper mean1630.7s
7YobC1Q40M0,https://www.youtube.com/watch?v=7YobC1Q40M0,3,,not individually probed; paper mean1630.7s
1Rlw98gxcBk,https://www.youtube.com/watch?v=1Rlw98gxcBk,6,,not individually probed; paper mean1630.7s
xVMOnx6CLo8,https://www.youtube.com/watch?v=xVMOnx6CLo8,3,,not individually probed; paper mean1630.7s
UpbBIQtqjkQ,https://www.youtube.com/watch?v=UpbBIQtqjkQ,3,,not individually probed; paper mean1630.7s
2NU33d_F5UA,https://www.youtube.com/watch?v=2NU33d_F5UA,2,,not individually probed; paper mean1630.7s
ierPHIjCays,https://www.youtube.com/watch?v=ierPHIjCays,4,,not individually probed; paper mean1630.7s
tYEpOaGtxFY,https://www.youtube.com/watch?v=tYEpOaGtxFY,4,,not individually probed; paper mean1630.7s
no0xoyJIt1I,https://www.youtube.com/watch?v=no0xoyJIt1I,5,,not individually probed; paper mean1630.7s
370PVGH49D0,https://www.youtube.com/watch?v=370PVGH49D0,2,,not individually probed; paper mean1630.7s
m9Vxv2Viwzw,https://www.youtube.com/watch?v=m9Vxv2Viwzw,2,,not individually probed; paper mean1630.7s
JNmqk9Pau0U,https://www.youtube.com/watch?v=JNmqk9Pau0U,4,,not individually probed; paper mean1630.7s
JN6lLD7k8ME,https://www.youtube.com/watch?v=JN6lLD7k8ME,3,,not individually probed; paper mean1630.7s
lOqoA3Xz0MA,https://www.youtube.com/watch?v=lOqoA3Xz0MA,5,,not individually probed; paper mean1630.7s
-4OBcRHX1Bc,https://www.youtube.com/watch?v=-4OBcRHX1Bc,4,,not individually probed; paper mean1630.7s
bu2ZMm5xp1c,https://www.youtube.com/watch?v=bu2ZMm5xp1c,3,,not individually probed; paper mean1630.7s
bgxtr-4Avt0,https://www.youtube.com/watch?v=bgxtr-4Avt0,3,,not individually probed; paper mean1630.7s
owGZXz3VOUc,https://www.youtube.com/watch?v=owGZXz3VOUc,4,,not individually probed; paper mean1630.7s
mulxVBOq-S8,https://www.youtube.com/watch?v=mulxVBOq-S8,4,,not individually probed; paper mean1630.7s
85_qgoVXD7k,https://www.youtube.com/watch?v=85_qgoVXD7k,2,,not individually probed; paper mean1630.7s
LHHq3hnyhgk,https://www.youtube.com/watch?v=LHHq3hnyhgk,2,,not individually probed; paper mean1630.7s
MBQBY9b6OAU,https://www.youtube.com/watch?v=MBQBY9b6OAU,2,,not individually probed; paper mean1630.7s
Ew7WP9qCnBw,https://www.youtube.com/watch?v=Ew7WP9qCnBw,2,,not individually probed; paper mean1630.7s
LqPGBCYN9BE,https://www.youtube.com/watch?v=LqPGBCYN9BE,5,,not individually probed; paper mean1630.7s
ru7LTHVXgBE,https://www.youtube.com/watch?v=ru7LTHVXgBE,5,,not individually probed; paper mean1630.7s
RTisLv3gJV8,https://www.youtube.com/watch?v=RTisLv3gJV8,3,,not individually probed; paper mean1630.7s
JVGrWaEmDqo,https://www.youtube.com/watch?v=JVGrWaEmDqo,3,,not individually probed; paper mean1630.7s
JteKdCDUNSY,https://www.youtube.com/watch?v=JteKdCDUNSY,3,,not individually probed; paper mean1630.7s
9DLq9j4s57c,https://www.youtube.com/watch?v=9DLq9j4s57c,3,,not individually probed; paper mean1630.7s
ufQF7vo5BEY,https://www.youtube.com/watch?v=ufQF7vo5BEY,4,,not individually probed; paper mean1630.7s
vW1QWG3xSNg,https://www.youtube.com/watch?v=vW1QWG3xSNg,1,,not individually probed; paper mean1630.7s
vCPlZl6xJq4,https://www.youtube.com/watch?v=vCPlZl6xJq4,4,,not individually probed; paper mean1630.7s
T6hQzcaRJaM,https://www.youtube.com/watch?v=T6hQzcaRJaM,5,,not individually probed; paper mean1630.7s
DSU4PPcpFC0,https://www.youtube.com/watch?v=DSU4PPcpFC0,1,,not individually probed; paper mean1630.7s
WIfnK9lmQXo,https://www.youtube.com/watch?v=WIfnK9lmQXo,3,,not individually probed; paper mean1630.7s
EDN66yiRr8U,https://www.youtube.com/watch?v=EDN66yiRr8U,4,,not individually probed; paper mean1630.7s
Cnf1Iip6dzo,https://www.youtube.com/watch?v=Cnf1Iip6dzo,2,,not individually probed; paper mean1630.7s
ksGxob33K7s,https://www.youtube.com/watch?v=ksGxob33K7s,5,,not individually probed; paper mean1630.7s
MSNjBczaPFg,https://www.youtube.com/watch?v=MSNjBczaPFg,3,,not individually probed; paper mean1630.7s
Wq85fiM8hbs,https://www.youtube.com/watch?v=Wq85fiM8hbs,5,,not individually probed; paper mean1630.7s
oO7c_sU7fV8,https://www.youtube.com/watch?v=oO7c_sU7fV8,3,,not individually probed; paper mean1630.7s
RbHAUrwb0fM,https://www.youtube.com/watch?v=RbHAUrwb0fM,2,,not individually probed; paper mean1630.7s
Oxq5K1O1Q2A,https://www.youtube.com/watch?v=Oxq5K1O1Q2A,4,,not individually probed; paper mean1630.7s
0FmwpU0rk80,https://www.youtube.com/watch?v=0FmwpU0rk80,4,,not individually probed; paper mean1630.7s
ecMOLPjqOE4,https://www.youtube.com/watch?v=ecMOLPjqOE4,3,,not individually probed; paper mean1630.7s
WeTN6H6LEUk,https://www.youtube.com/watch?v=WeTN6H6LEUk,5,,not individually probed; paper mean1630.7s
eEcyizb_7oU,https://www.youtube.com/watch?v=eEcyizb_7oU,4,,not individually probed; paper mean1630.7s
gIK-Gein3_U,https://www.youtube.com/watch?v=gIK-Gein3_U,3,,not individually probed; paper mean1630.7s
h1Rtt4horvw,https://www.youtube.com/watch?v=h1Rtt4horvw,4,,not individually probed; paper mean1630.7s
z-fhNhqBJeE,https://www.youtube.com/watch?v=z-fhNhqBJeE,3,,not individually probed; paper mean1630.7s
5_Znqgntbdo,https://www.youtube.com/watch?v=5_Znqgntbdo,2,,not individually probed; paper mean1630.7s
1Fb3G9x6MZM,https://www.youtube.com/watch?v=1Fb3G9x6MZM,3,,not individually probed; paper mean1630.7s
Gt8U7ekFCC0,https://www.youtube.com/watch?v=Gt8U7ekFCC0,3,,not individually probed; paper mean1630.7s
teHJxXy_oTE,https://www.youtube.com/watch?v=teHJxXy_oTE,2,,not individually probed; paper mean1630.7s
qMZoTaUZU7Y,https://www.youtube.com/watch?v=qMZoTaUZU7Y,4,,not individually probed; paper mean1630.7s
GSfP1mX7R-g,https://www.youtube.com/watch?v=GSfP1mX7R-g,5,,not individually probed; paper mean1630.7s
YktB7ha3sPY,https://www.youtube.com/watch?v=YktB7ha3sPY,3,,not individually probed; paper mean1630.7s
iLwOrBOrZ-8,https://www.youtube.com/watch?v=iLwOrBOrZ-8,3,,not individually probed; paper mean1630.7s
hVoRXdcCOjw,https://www.youtube.com/watch?v=hVoRXdcCOjw,3,,not individually probed; paper mean1630.7s
aYVz0XaKCcI,https://www.youtube.com/watch?v=aYVz0XaKCcI,4,,not individually probed; paper mean1630.7s
zJ97HL9jDkE,https://www.youtube.com/watch?v=zJ97HL9jDkE,3,,not individually probed; paper mean1630.7s
Ve7ldphuTgg,https://www.youtube.com/watch?v=Ve7ldphuTgg,5,,not individually probed; paper mean1630.7s
zFJpIsXDYlg,https://www.youtube.com/watch?v=zFJpIsXDYlg,2,,not individually probed; paper mean1630.7s
Uk9fiEhxjBk,https://www.youtube.com/watch?v=Uk9fiEhxjBk,3,,not individually probed; paper mean1630.7s
xPU4-07VTmQ,https://www.youtube.com/watch?v=xPU4-07VTmQ,4,,not individually probed; paper mean1630.7s
1NVXGMIaJ-I,https://www.youtube.com/watch?v=1NVXGMIaJ-I,4,,not individually probed; paper mean1630.7s
EmEktrkGd_Q,https://www.youtube.com/watch?v=EmEktrkGd_Q,2,,not individually probed; paper mean1630.7s
UGbkmqF-1jw,https://www.youtube.com/watch?v=UGbkmqF-1jw,3,,not individually probed; paper mean1630.7s
rmqbOFrfy9w,https://www.youtube.com/watch?v=rmqbOFrfy9w,4,,not individually probed; paper mean1630.7s
5ZOlvge2dKQ,https://www.youtube.com/watch?v=5ZOlvge2dKQ,4,,not individually probed; paper mean1630.7s
Kb43zPaAKMY,https://www.youtube.com/watch?v=Kb43zPaAKMY,7,,not individually probed; paper mean1630.7s
3VZSJKbzyMc,https://www.youtube.com/watch?v=3VZSJKbzyMc,5,,not individually probed; paper mean1630.7s
L7nuMgfeynw,https://www.youtube.com/watch?v=L7nuMgfeynw,3,,not individually probed; paper mean1630.7s
HVvPWY9tCT4,https://www.youtube.com/watch?v=HVvPWY9tCT4,4,,not individually probed; paper mean1630.7s
8Tt5hh7gVVw,https://www.youtube.com/watch?v=8Tt5hh7gVVw,3,,not individually probed; paper mean1630.7s
IwsZhBKMt8A,https://www.youtube.com/watch?v=IwsZhBKMt8A,3,,not individually probed; paper mean1630.7s
2MJpn89A9Pg,https://www.youtube.com/watch?v=2MJpn89A9Pg,2,,not individually probed; paper mean1630.7s
AHLPbOrxJxQ,https://www.youtube.com/watch?v=AHLPbOrxJxQ,4,,not individually probed; paper mean1630.7s
DwcYhjQZzSY,https://www.youtube.com/watch?v=DwcYhjQZzSY,5,,not individually probed; paper mean1630.7s
2O9jsGOxA5s,https://www.youtube.com/watch?v=2O9jsGOxA5s,4,,not individually probed; paper mean1630.7s
Q3roIYzQSGo,https://www.youtube.com/watch?v=Q3roIYzQSGo,5,,not individually probed; paper mean1630.7s
z8LDD8ePOGU,https://www.youtube.com/watch?v=z8LDD8ePOGU,4,,not individually probed; paper mean1630.7s
f9JABNS7bOI,https://www.youtube.com/watch?v=f9JABNS7bOI,4,,not individually probed; paper mean1630.7s
lNf-JrfbR2A,https://www.youtube.com/watch?v=lNf-JrfbR2A,4,,not individually probed; paper mean1630.7s
IETeb-Mw-28,https://www.youtube.com/watch?v=IETeb-Mw-28,4,,not individually probed; paper mean1630.7s
Tb6dciVa1T0,https://www.youtube.com/watch?v=Tb6dciVa1T0,4,,not individually probed; paper mean1630.7s
Eqkiuis9VC4,https://www.youtube.com/watch?v=Eqkiuis9VC4,3,,not individually probed; paper mean1630.7s
TjIXDm0oRGM,https://www.youtube.com/watch?v=TjIXDm0oRGM,4,,not individually probed; paper mean1630.7s
FVnVTDPos0E,https://www.youtube.com/watch?v=FVnVTDPos0E,3,,not individually probed; paper mean1630.7s
pVYn7eRNTCg,https://www.youtube.com/watch?v=pVYn7eRNTCg,3,,not individually probed; paper mean1630.7s
lepHJI4ze-w,https://www.youtube.com/watch?v=lepHJI4ze-w,3,,not individually probed; paper mean1630.7s
-wW02mfnQUM,https://www.youtube.com/watch?v=-wW02mfnQUM,2,,not individually probed; paper mean1630.7s
uL6NkuFp3Cc,https://www.youtube.com/watch?v=uL6NkuFp3Cc,3,,not individually probed; paper mean1630.7s
AlGtKuQNPqc,https://www.youtube.com/watch?v=AlGtKuQNPqc,5,,not individually probed; paper mean1630.7s
QJAcbJAR7AM,https://www.youtube.com/watch?v=QJAcbJAR7AM,4,,not individually probed; paper mean1630.7s
pnWtFQGUkFY,https://www.youtube.com/watch?v=pnWtFQGUkFY,2,,not individually probed; paper mean1630.7s
5zgRVt3hyIo,https://www.youtube.com/watch?v=5zgRVt3hyIo,4,,not individually probed; paper mean1630.7s
qk5c98W1CNk,https://www.youtube.com/watch?v=qk5c98W1CNk,3,,not individually probed; paper mean1630.7s
WQfmGobsOkY,https://www.youtube.com/watch?v=WQfmGobsOkY,4,,not individually probed; paper mean1630.7s
tB8B_OYRsUM,https://www.youtube.com/watch?v=tB8B_OYRsUM,3,,not individually probed; paper mean1630.7s
TfQ6K8h_FBw,https://www.youtube.com/watch?v=TfQ6K8h_FBw,1,,not individually probed; paper mean1630.7s
JGpUKGEBBvw,https://www.youtube.com/watch?v=JGpUKGEBBvw,3,,not individually probed; paper mean1630.7s
h0HjktaeEpA,https://www.youtube.com/watch?v=h0HjktaeEpA,4,,not individually probed; paper mean1630.7s
aTTx9970vv4,https://www.youtube.com/watch?v=aTTx9970vv4,3,,not individually probed; paper mean1630.7s
uKiUGOOiacE,https://www.youtube.com/watch?v=uKiUGOOiacE,4,,not individually probed; paper mean1630.7s
LMxNwtpDnQg,https://www.youtube.com/watch?v=LMxNwtpDnQg,5,,not individually probed; paper mean1630.7s
_YjM_Zf6BDk,https://www.youtube.com/watch?v=_YjM_Zf6BDk,4,,not individually probed; paper mean1630.7s
xA2WyIGXPIw,https://www.youtube.com/watch?v=xA2WyIGXPIw,3,,not individually probed; paper mean1630.7s
TfonUYNqDlI,https://www.youtube.com/watch?v=TfonUYNqDlI,4,,not individually probed; paper mean1630.7s
WScbm_DFXMY,https://www.youtube.com/watch?v=WScbm_DFXMY,4,,not individually probed; paper mean1630.7s
UhZXwWAoyb8,https://www.youtube.com/watch?v=UhZXwWAoyb8,4,,not individually probed; paper mean1630.7s
lbA27jqdPq8,https://www.youtube.com/watch?v=lbA27jqdPq8,4,,not individually probed; paper mean1630.7s
0iTHbw4Rx6Q,https://www.youtube.com/watch?v=0iTHbw4Rx6Q,1,,not individually probed; paper mean1630.7s
-jt3qWndFvE,https://www.youtube.com/watch?v=-jt3qWndFvE,2,,not individually probed; paper mean1630.7s
rpM6DNoXVcs,https://www.youtube.com/watch?v=rpM6DNoXVcs,3,,not individually probed; paper mean1630.7s
Op3lq7mZM0M,https://www.youtube.com/watch?v=Op3lq7mZM0M,2,,not individually probed; paper mean1630.7s
ExD1OB5lcWU,https://www.youtube.com/watch?v=ExD1OB5lcWU,4,,not individually probed; paper mean1630.7s
2JqFqKYJGA0,https://www.youtube.com/watch?v=2JqFqKYJGA0,2,,not individually probed; paper mean1630.7s
G0eKzU_fV00,https://www.youtube.com/watch?v=G0eKzU_fV00,4,,not individually probed; paper mean1630.7s
MucqGCYA2H8,https://www.youtube.com/watch?v=MucqGCYA2H8,4,,not individually probed; paper mean1630.7s
eKVTFXQPAhs,https://www.youtube.com/watch?v=eKVTFXQPAhs,4,,not individually probed; paper mean1630.7s
MRtg6A1f2Ko,https://www.youtube.com/watch?v=MRtg6A1f2Ko,2,,not individually probed; paper mean1630.7s
Bhew95wMmP8,https://www.youtube.com/watch?v=Bhew95wMmP8,3,,not individually probed; paper mean1630.7s
v7mkFuuag5c,https://www.youtube.com/watch?v=v7mkFuuag5c,4,,not individually probed; paper mean1630.7s
kEuZS9I0awE,https://www.youtube.com/watch?v=kEuZS9I0awE,5,,not individually probed; paper mean1630.7s
CQQit01HHLY,https://www.youtube.com/watch?v=CQQit01HHLY,2,,not individually probed; paper mean1630.7s
l_IlvoJpThQ,https://www.youtube.com/watch?v=l_IlvoJpThQ,3,,not individually probed; paper mean1630.7s
5JaA5eFDOE0,https://www.youtube.com/watch?v=5JaA5eFDOE0,4,,not individually probed; paper mean1630.7s
2y3yo9a7BD4,https://www.youtube.com/watch?v=2y3yo9a7BD4,3,,not individually probed; paper mean1630.7s
Ya-1qxswcLI,https://www.youtube.com/watch?v=Ya-1qxswcLI,6,,not individually probed; paper mean1630.7s
-XqIT_xLILQ,https://www.youtube.com/watch?v=-XqIT_xLILQ,5,,not individually probed; paper mean1630.7s
kZ2k2RVbaB8,https://www.youtube.com/watch?v=kZ2k2RVbaB8,4,,not individually probed; paper mean1630.7s
tqZEEYd3YHQ,https://www.youtube.com/watch?v=tqZEEYd3YHQ,3,,not individually probed; paper mean1630.7s
eiS_ShuqmBc,https://www.youtube.com/watch?v=eiS_ShuqmBc,3,,not individually probed; paper mean1630.7s
uygFuBUIkPI,https://www.youtube.com/watch?v=uygFuBUIkPI,5,,not individually probed; paper mean1630.7s
ICxDRxVLQEY,https://www.youtube.com/watch?v=ICxDRxVLQEY,2,,not individually probed; paper mean1630.7s
qITKwb8WBbw,https://www.youtube.com/watch?v=qITKwb8WBbw,5,,not individually probed; paper mean1630.7s
JkpR2SdfcF4,https://www.youtube.com/watch?v=JkpR2SdfcF4,3,,not individually probed; paper mean1630.7s
Cs_UNJSvjQU,https://www.youtube.com/watch?v=Cs_UNJSvjQU,4,,not individually probed; paper mean1630.7s
MqyJZsGFZ3M,https://www.youtube.com/watch?v=MqyJZsGFZ3M,4,,not individually probed; paper mean1630.7s
SCObIw5NR24,https://www.youtube.com/watch?v=SCObIw5NR24,5,,not individually probed; paper mean1630.7s
eoM2dA3bJeA,https://www.youtube.com/watch?v=eoM2dA3bJeA,3,,not individually probed; paper mean1630.7s
cZypFRdPS9M,https://www.youtube.com/watch?v=cZypFRdPS9M,4,,not individually probed; paper mean1630.7s
1RdjvPc72ow,https://www.youtube.com/watch?v=1RdjvPc72ow,3,,not individually probed; paper mean1630.7s
A2scOMnRmQw,https://www.youtube.com/watch?v=A2scOMnRmQw,15,,not individually probed; paper mean1630.7s
tXVmxP5Iy90,https://www.youtube.com/watch?v=tXVmxP5Iy90,2,,not individually probed; paper mean1630.7s
aQv7HqwTrfE,https://www.youtube.com/watch?v=aQv7HqwTrfE,3,,not individually probed; paper mean1630.7s
V6pSNxZksUI,https://www.youtube.com/watch?v=V6pSNxZksUI,2,,not individually probed; paper mean1630.7s
XrYvXRZH2ro,https://www.youtube.com/watch?v=XrYvXRZH2ro,3,,not individually probed; paper mean1630.7s
YOFR5bhounE,https://www.youtube.com/watch?v=YOFR5bhounE,4,,not individually probed; paper mean1630.7s
8EogfPTP24I,https://www.youtube.com/watch?v=8EogfPTP24I,4,,not individually probed; paper mean1630.7s
qgyymeS3jw0,https://www.youtube.com/watch?v=qgyymeS3jw0,2,,not individually probed; paper mean1630.7s
AEREJOT_Mpc,https://www.youtube.com/watch?v=AEREJOT_Mpc,1,,not individually probed; paper mean1630.7s
X33_egRDrsU,https://www.youtube.com/watch?v=X33_egRDrsU,4,,not individually probed; paper mean1630.7s
dkZO5hZliSY,https://www.youtube.com/watch?v=dkZO5hZliSY,2,,not individually probed; paper mean1630.7s
qUhW2hJJVxA,https://www.youtube.com/watch?v=qUhW2hJJVxA,3,,not individually probed; paper mean1630.7s
oEyliiHV-08,https://www.youtube.com/watch?v=oEyliiHV-08,4,,not individually probed; paper mean1630.7s
OyBX58b9aeY,https://www.youtube.com/watch?v=OyBX58b9aeY,2,,not individually probed; paper mean1630.7s
6-FWg2J2v7k,https://www.youtube.com/watch?v=6-FWg2J2v7k,3,,not individually probed; paper mean1630.7s
s9ngkk_dqVM,https://www.youtube.com/watch?v=s9ngkk_dqVM,3,,not individually probed; paper mean1630.7s
jQ75GfG3hvI,https://www.youtube.com/watch?v=jQ75GfG3hvI,4,,not individually probed; paper mean1630.7s
uNEBT-8XIcw,https://www.youtube.com/watch?v=uNEBT-8XIcw,2,,not individually probed; paper mean1630.7s
PTXFb1Wklj8,https://www.youtube.com/watch?v=PTXFb1Wklj8,1,,not individually probed; paper mean1630.7s
-raZQr5-f2A,https://www.youtube.com/watch?v=-raZQr5-f2A,1,,not individually probed; paper mean1630.7s
vhu3LxxG-Tg,https://www.youtube.com/watch?v=vhu3LxxG-Tg,2,,not individually probed; paper mean1630.7s
jYs7Ba6Y8Zs,https://www.youtube.com/watch?v=jYs7Ba6Y8Zs,3,,not individually probed; paper mean1630.7s
G6_Kd1qVfS0,https://www.youtube.com/watch?v=G6_Kd1qVfS0,2,,not individually probed; paper mean1630.7s
a4uU7UZRkUc,https://www.youtube.com/watch?v=a4uU7UZRkUc,4,,not individually probed; paper mean1630.7s
ocALSDB2NTg,https://www.youtube.com/watch?v=ocALSDB2NTg,3,,not individually probed; paper mean1630.7s
VZOFWKuwXJo,https://www.youtube.com/watch?v=VZOFWKuwXJo,5,,not individually probed; paper mean1630.7s
d04bEdv2YZU,https://www.youtube.com/watch?v=d04bEdv2YZU,3,,not individually probed; paper mean1630.7s
JRqvQTJFSCs,https://www.youtube.com/watch?v=JRqvQTJFSCs,5,,not individually probed; paper mean1630.7s
pir_muTzYM8,https://www.youtube.com/watch?v=pir_muTzYM8,4,,not individually probed; paper mean1630.7s
iWE-vOq4Cj8,https://www.youtube.com/watch?v=iWE-vOq4Cj8,3,,not individually probed; paper mean1630.7s
TDhHHrJPba8,https://www.youtube.com/watch?v=TDhHHrJPba8,5,,not individually probed; paper mean1630.7s
9J4eS6I5_s0,https://www.youtube.com/watch?v=9J4eS6I5_s0,4,,not individually probed; paper mean1630.7s
5Eku-abYHRI,https://www.youtube.com/watch?v=5Eku-abYHRI,3,,not individually probed; paper mean1630.7s
bcqF3S8UlNs,https://www.youtube.com/watch?v=bcqF3S8UlNs,3,,not individually probed; paper mean1630.7s
3sNqcTzdWMU,https://www.youtube.com/watch?v=3sNqcTzdWMU,3,,not individually probed; paper mean1630.7s
6sH3UZ1SHZ4,https://www.youtube.com/watch?v=6sH3UZ1SHZ4,3,,not individually probed; paper mean1630.7s
7Ph9HSgPXV8,https://www.youtube.com/watch?v=7Ph9HSgPXV8,2,,not individually probed; paper mean1630.7s
yqZ1O2nVY2M,https://www.youtube.com/watch?v=yqZ1O2nVY2M,4,,not individually probed; paper mean1630.7s
7d7OeVWGXKg,https://www.youtube.com/watch?v=7d7OeVWGXKg,2,,not individually probed; paper mean1630.7s
1_gJp2uAjO0,https://www.youtube.com/watch?v=1_gJp2uAjO0,2,,not individually probed; paper mean1630.7s
x0tgdtpjnpc,https://www.youtube.com/watch?v=x0tgdtpjnpc,4,,not individually probed; paper mean1630.7s
c9f96W4TOXQ,https://www.youtube.com/watch?v=c9f96W4TOXQ,4,,not individually probed; paper mean1630.7s
zWpoSvLmrW4,https://www.youtube.com/watch?v=zWpoSvLmrW4,3,,not individually probed; paper mean1630.7s
